credito_total,ingreso_mensual,frecuencia_ahorro,nivel_endeudamiento,pago_mensual_deudas,tipo,fecha,descripcion,tipoPago,monto,meses_a_deber,categoria
22259.4,4588.27,NULA,47,280.29,Egreso,2025-09-09,Transaction at PharmEasy,Credito,16958.41,11,Healthcare
30859.56,6293.64,MEDIA,2,1459.93,Egreso,2025-11-18,Transaction at Reliance Fresh,Transferencia,1297.41,0,Grocery
31912.27,3091.27,ALTA,79,1072.75,Egreso,2025-04-04,Transaction at TSRTC,Debito,614.46,0,Transport
12667.9,7946.47,NULA,80,1853.3,Egreso,2025-03-21,Transaction at IndiGo,Transferencia,19343.15,0,Travel
37970.03,4265.55,MEDIA,57,946.93,Egreso,2025-12-29,Transaction at Aha,Credito,116.68,10,Entertainment
22066.36,1795.55,BAJA,42,1801.02,Egreso,2025-03-19,Transaction at HP World,Transferencia,75283.47,0,Electronics
10772.17,7399.23,BAJA,35,174.14,Egreso,2025-11-30,Transaction at Netflix,Transferencia,856.09,0,Entertainment
19787.13,8153.99,ALTA,54,703.26,Egreso,2025-09-16,Transaction at Flipkart,Transferencia,13215.36,0,Online Shopping
35163.77,5456.84,ALTA,10,752.88,Egreso,2025-01-20,Transaction at TSRTC,Credito,1510.85,2,Transport
43978.72,3689.12,MEDIA,40,596.31,Egreso,2025-10-04,Transaction at IRCTC,Transferencia,10331.02,0,Travel
9671.72,1990.04,MEDIA,2,1379.33,Egreso,2025-04-22,Transaction at IRCTC,Transferencia,20367.6,0,Travel
21467.11,9681.21,ALTA,58,638.64,Egreso,2025-09-25,Transaction at Myntra,Debito,13078.26,0,Online Shopping
27877.46,7820.12,NULA,35,1535.33,Egreso,2025-10-26,Transaction at Biba,Transferencia,1194.85,0,Clothing
42190.11,7375.72,BAJA,34,1374.64,Egreso,2025-01-11,Transaction at Subway,Debito,794.79,0,Food
22397.04,2156.22,ALTA,19,1255.85,Egreso,2025-03-16,Transaction at Nykaa,Transferencia,6162.79,0,Online Shopping
16016.03,4041.32,MEDIA,69,404.77,Egreso,2025-06-28,Transaction at Asus Store,Transferencia,127648.12,0,Electronics
22330.62,4005.37,ALTA,93,927.6,Egreso,2025-02-13,Transaction at RedBus,Transferencia,1272.53,0,Transport
38397.56,9486.91,ALTA,32,902.14,Egreso,2025-10-28,Transaction at Snapdeal,Transferencia,2338.78,0,Online Shopping
22531.65,8590.58,ALTA,58,154.75,Egreso,2025-03-23,Transaction at Rapido,Transferencia,323.46,0,Transport
39084.68,3477.94,ALTA,24,1387.15,Egreso,2025-02-18,Transaction at Snapdeal,Transferencia,9772.6,0,Online Shopping
7808.26,1311.07,BAJA,48,1908.36,Egreso,2025-01-30,Transaction at JioMart,Transferencia,3073.1,0,Grocery
20066.47,5061.49,MEDIA,33,1905.37,Egreso,2025-08-21,Transaction at Nykaa,Transferencia,12118.68,0,Online Shopping
31005.0,9999.61,MEDIA,68,1783.73,Egreso,2025-11-05,Transaction at Kauvery,Credito,8555.09,5,Healthcare
8417.89,8663.54,BAJA,69,573.47,Egreso,2025-12-04,Transaction at Zee5,Debito,758.6,0,Entertainment
24326.58,5971.24,BAJA,51,1610.62,Egreso,2025-09-08,Transaction at RedBus,Transferencia,1123.58,0,Transport
43050.64,6744.49,MEDIA,15,1258.0,Egreso,2025-05-27,Transaction at Nike,Credito,962.0,4,Clothing
46543.36,9428.44,NULA,0,986.83,Egreso,2025-04-12,Transaction at Samsung Store,Debito,16602.59,0,Electronics
20913.44,4368.81,BAJA,69,376.79,Egreso,2025-09-22,Transaction at DMart,Transferencia,2102.28,0,Grocery
13597.82,8753.82,MEDIA,31,1313.82,Egreso,2025-01-16,Transaction at Metro Rail,Transferencia,926.51,0,Transport
40135.59,7151.43,MEDIA,5,1690.14,Egreso,2025-12-08,Transaction at Apollo Hospital,Transferencia,13258.06,0,Healthcare
47099.16,7783.05,ALTA,47,1262.72,Egreso,2025-08-12,Transaction at Apollo Hospital,Transferencia,19125.2,0,Healthcare
10447.72,8805.39,NULA,72,825.02,Egreso,2025-03-04,Transaction at Vodafone Idea,Credito,5731.95,2,Bills
17425.86,2096.2,ALTA,29,737.76,Egreso,2025-09-27,Transaction at Mi Store,Debito,58581.56,0,Electronics
39956.04,7928.64,NULA,15,159.94,Egreso,2025-09-20,Transaction at Flipkart,Debito,566.87,0,Online Shopping
6555.12,6613.94,MEDIA,58,1898.23,Egreso,2025-08-26,Transaction at Metro Rail,Transferencia,745.89,0,Transport
24454.33,5605.94,ALTA,66,507.74,Egreso,2025-07-04,Transaction at More Supermarket,Transferencia,4929.1,0,Grocery
31413.14,8310.64,BAJA,65,1057.65,Egreso,2025-07-18,Transaction at Uber,Transferencia,1311.53,0,Transport
44600.91,8025.04,BAJA,53,347.36,Egreso,2025-03-23,Transaction at PharmEasy,Transferencia,17197.62,0,Healthcare
30741.59,4855.52,BAJA,51,777.12,Egreso,2025-06-02,Transaction at Boat Lifestyle,Transferencia,38238.26,0,Electronics
49312.79,8082.37,MEDIA,9,882.91,Egreso,2025-06-02,Transaction at Pepperfry,Transferencia,7542.11,0,Online Shopping
44893.57,5271.56,BAJA,51,1756.29,Egreso,2025-07-28,Transaction at Dell Exclusive,Transferencia,31707.19,0,Electronics
23040.24,4327.07,BAJA,71,1422.9,Egreso,2025-07-11,Transaction at Puma,Credito,1649.96,4,Clothing
21766.31,8230.8,NULA,23,125.96,Egreso,2025-01-31,Transaction at Apollo Hospital,Credito,19833.79,3,Healthcare
43463.62,4129.97,NULA,55,777.19,Egreso,2025-03-25,Transaction at Paradise Biryani,Transferencia,518.26,0,Food
30535.59,6067.21,ALTA,98,1934.17,Egreso,2025-08-02,Transaction at JioMart,Credito,3823.39,1,Grocery
41526.37,3389.94,MEDIA,85,125.08,Egreso,2025-06-04,Transaction at Nature's Basket,Transferencia,4779.51,0,Grocery
9952.47,7678.13,ALTA,32,1840.82,Egreso,2025-10-25,Transaction at BigBazaar,Debito,4073.54,0,Grocery
33804.04,1993.91,BAJA,40,1342.12,Egreso,2025-10-15,Transaction at Puma,Debito,2389.46,0,Clothing
26444.28,3294.49,MEDIA,33,1017.98,Egreso,2025-08-13,Transaction at ACT Fibernet,Debito,2465.76,0,Bills
21081.48,4919.82,BAJA,35,1083.55,Egreso,2025-05-17,Transaction at Zara,Transferencia,1412.52,0,Clothing
20787.4,3828.57,NULA,52,1516.14,Egreso,2025-12-06,Transaction at Apple Music,Transferencia,607.69,0,Entertainment
8163.66,8353.41,MEDIA,69,578.28,Egreso,2025-03-24,Transaction at Jio Fiber,Transferencia,3604.11,0,Bills
8709.63,8283.2,BAJA,61,1811.6,Egreso,2025-04-16,Transaction at McDonalds,Transferencia,1301.23,0,Food
17587.25,2895.07,MEDIA,99,313.76,Egreso,2025-03-18,Transaction at ACT Fibernet,Transferencia,2752.93,0,Bills
45517.15,5987.81,NULA,29,1300.06,Egreso,2025-07-08,Transaction at OYO,Transferencia,23059.53,0,Travel
47524.4,6816.88,BAJA,54,1891.49,Egreso,2025-12-05,Transaction at HP World,Credito,14877.76,1,Electronics
12499.92,9015.97,BAJA,76,1127.63,Egreso,2025-07-23,Transaction at US Polo,Debito,4850.75,0,Clothing
17621.11,5645.91,BAJA,8,311.83,Egreso,2025-07-09,Transaction at Meru Cabs,Transferencia,477.9,0,Transport
33572.37,9304.82,MEDIA,21,1264.49,Egreso,2025-09-27,Transaction at OYO,Credito,24801.03,7,Travel
16065.89,1548.35,ALTA,64,878.99,Egreso,2025-10-22,Transaction at Flipkart,Transferencia,286.76,0,Online Shopping
49671.33,7293.87,ALTA,6,258.6,Egreso,2025-11-19,Transaction at DMart,Credito,4783.12,4,Grocery
48943.12,9780.16,MEDIA,75,1318.87,Egreso,2025-03-01,Transaction at DMart,Transferencia,3152.52,0,Grocery
44926.1,3456.14,ALTA,15,927.64,Egreso,2025-10-23,Transaction at HP World,Transferencia,101116.47,0,Electronics
35468.8,9313.82,MEDIA,64,1314.94,Egreso,2025-06-11,Transaction at A2B,Debito,1116.87,0,Food
17899.03,2847.94,MEDIA,44,325.41,Egreso,2025-07-06,Transaction at Apple Music,Transferencia,488.23,0,Entertainment
11504.04,3741.47,MEDIA,71,1672.15,Egreso,2025-11-21,Transaction at SonyLiv,Transferencia,524.95,0,Entertainment
19191.97,6152.67,BAJA,90,1838.16,Egreso,2025-10-06,Transaction at Amazon,Debito,11223.33,0,Online Shopping
39161.41,5275.32,NULA,58,663.79,Egreso,2025-05-22,Transaction at Aster,Debito,16352.63,0,Healthcare
17401.87,2292.37,NULA,82,1049.74,Egreso,2025-01-16,Transaction at RedBus,Debito,1971.01,0,Transport
44440.82,1508.7,ALTA,7,1887.83,Egreso,2025-11-12,Transaction at Amazon Prime,Debito,535.24,0,Entertainment
32442.29,8423.63,ALTA,13,1623.9,Egreso,2025-01-11,Transaction at Star Bazaar,Transferencia,3159.43,0,Grocery
15319.69,6023.54,MEDIA,85,527.98,Egreso,2025-06-10,Transaction at MakeMyTrip,Transferencia,640.84,0,Travel
49150.82,1894.37,ALTA,14,469.83,Egreso,2025-07-05,Transaction at IndiGo,Transferencia,28206.88,0,Travel
45176.07,8304.46,NULA,89,124.99,Egreso,2025-06-09,Transaction at Reliance Fresh,Debito,2198.81,0,Grocery
28929.05,3158.96,MEDIA,38,1886.84,Egreso,2025-12-28,Transaction at Vivo Store,Credito,4935.16,3,Electronics
7418.03,2730.95,MEDIA,25,1254.15,Egreso,2025-12-11,Transaction at BMTC,Credito,1673.93,9,Transport
23759.33,7346.09,BAJA,95,1189.04,Egreso,2025-02-27,Transaction at Nature's Basket,Debito,1159.72,0,Grocery
6700.75,4427.49,MEDIA,99,1972.02,Egreso,2025-09-05,Transaction at Burger King,Credito,821.55,4,Food
39373.28,2381.46,BAJA,12,1160.82,Egreso,2025-10-18,Transaction at Amazon Prime,Debito,176.3,0,Entertainment
48035.89,8218.48,MEDIA,97,1062.03,Egreso,2025-09-20,Transaction at IRCTC,Credito,3978.95,5,Travel
12087.87,8288.46,BAJA,78,599.52,Egreso,2025-02-27,Transaction at ACT Fibernet,Transferencia,5296.41,0,Bills
19512.41,8943.38,MEDIA,7,1208.78,Egreso,2025-02-13,Transaction at Wrogn,Transferencia,2251.02,0,Clothing
5446.37,4470.15,MEDIA,53,851.74,Egreso,2025-08-14,Transaction at Jio Fiber,Transferencia,1730.49,0,Bills
10576.22,3910.53,BAJA,74,681.22,Egreso,2025-03-29,Transaction at Jio Fiber,Debito,1374.86,0,Bills
25438.31,8651.75,MEDIA,91,1606.75,Egreso,2025-07-08,Transaction at Kauvery,Transferencia,7809.54,0,Healthcare
22028.05,5710.85,MEDIA,2,1866.95,Egreso,2025-03-23,Transaction at BMTC,Transferencia,655.93,0,Transport
22106.51,7873.16,NULA,3,428.66,Egreso,2025-07-31,Transaction at Hotstar,Debito,851.05,0,Entertainment
9179.0,4493.73,ALTA,94,1379.29,Egreso,2025-06-29,Transaction at Allen Solly,Transferencia,939.33,0,Clothing
29599.22,5574.14,ALTA,77,595.39,Egreso,2025-11-11,Transaction at Rapido,Transferencia,498.47,0,Transport
12287.94,4396.07,NULA,98,1553.01,Egreso,2025-04-26,Transaction at Zee5,Debito,234.22,0,Entertainment
24392.59,9301.35,NULA,78,1390.74,Egreso,2025-09-15,Transaction at YouTube Premium,Transferencia,691.42,0,Entertainment
23668.86,2090.58,BAJA,84,493.75,Egreso,2025-05-19,Transaction at Dell Exclusive,Credito,79491.82,2,Electronics
26722.44,4405.56,MEDIA,20,358.78,Egreso,2025-09-20,Transaction at Boat Lifestyle,Transferencia,146331.65,0,Electronics
48895.37,4357.13,ALTA,75,521.23,Egreso,2025-07-19,Transaction at Fortis,Credito,1297.44,11,Healthcare
12829.17,9303.35,NULA,36,1375.66,Egreso,2025-01-28,Transaction at TSRTC,Debito,1651.99,0,Transport
24277.38,7077.24,NULA,72,592.5,Egreso,2025-12-23,Transaction at MedPlus,Debito,3550.2,0,Healthcare
28154.26,5168.82,ALTA,71,1411.43,Egreso,2025-04-20,Transaction at Water Board,Credito,5928.27,10,Bills
27119.26,2166.02,NULA,16,808.68,Egreso,2025-05-21,Transaction at Uber,Credito,1209.25,4,Transport
33464.89,6394.29,ALTA,3,1530.64,Egreso,2025-06-12,Transaction at Spencers,Debito,2999.86,0,Grocery
26472.91,1363.72,NULA,52,352.79,Egreso,2025-03-16,Transaction at YouTube Premium,Transferencia,484.4,0,Entertainment
18264.69,9029.3,NULA,62,835.3,Egreso,2025-08-06,Transaction at Tata Cliq,Transferencia,8840.36,0,Online Shopping
20828.68,2220.68,ALTA,77,1656.88,Egreso,2025-12-25,Transaction at Gas Agency,Debito,209.64,0,Bills
43777.44,8767.43,BAJA,53,133.98,Egreso,2025-12-01,Transaction at Netflix,Transferencia,790.81,0,Entertainment
19810.53,2646.86,ALTA,61,800.1,Egreso,2025-09-07,Transaction at Yulu Bikes,Transferencia,1098.48,0,Transport
43215.86,1544.57,MEDIA,23,1546.63,Egreso,2025-11-23,Transaction at Levis,Credito,3014.29,3,Clothing
34495.64,7549.87,MEDIA,96,370.96,Egreso,2025-07-31,Transaction at Samsung Store,Debito,50016.88,0,Electronics
13628.35,8093.41,BAJA,55,1681.82,Egreso,2025-07-31,Transaction at YouTube Premium,Transferencia,253.51,0,Entertainment
33793.97,8773.32,NULA,31,1729.64,Egreso,2025-02-23,Transaction at Saravana Bhavan,Credito,310.8,5,Food
44609.15,5398.5,NULA,14,1914.78,Egreso,2025-03-21,Transaction at Allen Solly,Debito,5466.37,0,Clothing
29011.32,1808.72,BAJA,20,401.24,Egreso,2025-03-06,Transaction at Kauvery,Credito,7040.07,8,Healthcare
44325.32,7890.6,MEDIA,58,914.42,Egreso,2025-09-29,Transaction at Zee5,Transferencia,607.1,0,Entertainment
37135.57,5146.63,BAJA,19,1797.67,Egreso,2025-03-11,Transaction at Hotstar,Debito,749.91,0,Entertainment
46983.99,5077.46,BAJA,33,119.54,Egreso,2025-07-28,Transaction at Yatra,Credito,5642.0,10,Travel
21446.47,6873.97,ALTA,54,106.03,Egreso,2025-07-19,Transaction at Netmeds,Debito,631.93,0,Healthcare
27512.26,3102.64,ALTA,29,1325.42,Egreso,2025-10-08,Transaction at SonyLiv,Transferencia,589.94,0,Entertainment
10010.92,8491.43,ALTA,80,860.35,Egreso,2025-07-28,Transaction at Netflix,Debito,578.47,0,Entertainment
49643.13,2766.77,BAJA,61,1113.5,Egreso,2025-05-15,Transaction at TSRTC,Credito,522.06,6,Transport
23944.5,7329.61,NULA,23,1173.89,Egreso,2025-08-01,Transaction at Netflix,Credito,537.56,3,Entertainment
6548.5,5991.68,ALTA,71,538.64,Egreso,2025-09-01,Transaction at Nilgiris,Transferencia,3891.9,0,Grocery
13069.76,3652.3,MEDIA,53,200.71,Egreso,2025-04-05,Transaction at Vistara,Debito,14203.67,0,Travel
8941.01,2624.24,NULA,77,1715.98,Egreso,2025-07-26,Transaction at BSNL,Credito,468.96,11,Bills
14431.23,6859.98,ALTA,93,1120.29,Egreso,2025-04-14,Transaction at PharmEasy,Transferencia,5037.71,0,Healthcare
14475.71,8555.78,ALTA,21,1644.4,Egreso,2025-06-02,Transaction at Zee5,Debito,425.49,0,Entertainment
40978.93,5341.98,ALTA,36,871.29,Egreso,2025-05-16,Transaction at Yulu Bikes,Debito,190.7,0,Transport
15620.68,9238.03,MEDIA,39,749.21,Egreso,2025-02-21,Transaction at BigBazaar,Credito,1816.51,5,Grocery
47317.47,1960.21,BAJA,80,388.99,Egreso,2025-04-06,Transaction at MakeMyTrip,Transferencia,11530.4,0,Travel
33634.01,2798.31,MEDIA,46,1973.36,Egreso,2025-01-15,Transaction at Levis,Credito,1520.24,11,Clothing
13909.79,6572.89,NULA,21,1642.39,Egreso,2025-01-21,Transaction at Puma,Transferencia,5466.06,0,Clothing
44289.54,6581.66,BAJA,71,181.63,Egreso,2025-07-19,Transaction at BMTC,Credito,349.03,6,Transport
27127.16,8142.66,MEDIA,17,945.88,Egreso,2025-07-21,Transaction at JioMart,Transferencia,909.13,0,Grocery
41080.05,9471.92,NULA,68,1753.94,Egreso,2025-01-19,Transaction at Water Board,Debito,5152.11,0,Bills
47322.1,1285.77,NULA,96,1528.38,Egreso,2025-03-30,Transaction at Nature's Basket,Transferencia,457.84,0,Grocery
19592.86,5100.6,NULA,79,1197.64,Egreso,2025-07-10,Transaction at TSRTC,Transferencia,285.51,0,Transport
36009.71,3907.71,MEDIA,67,560.35,Egreso,2025-06-20,Transaction at Saravana Bhavan,Credito,965.8,11,Food
30880.43,8297.55,BAJA,80,564.6,Egreso,2025-11-30,Transaction at Spotify,Credito,773.0,11,Entertainment
47692.78,7172.23,ALTA,68,919.45,Egreso,2025-08-29,Transaction at Pantaloons,Credito,4596.03,10,Clothing
48698.74,9428.04,ALTA,6,1497.22,Egreso,2025-08-16,Transaction at McDonalds,Debito,1341.12,0,Food
30959.07,6234.41,BAJA,43,1622.6,Egreso,2025-01-18,Transaction at Noise,Transferencia,135639.59,0,Electronics
36550.49,9209.65,BAJA,36,710.05,Egreso,2025-12-17,Transaction at Mi Store,Transferencia,108589.35,0,Electronics
44781.37,9847.44,NULA,80,1448.51,Egreso,2025-12-05,Transaction at Pepperfry,Debito,5348.52,0,Online Shopping
14373.23,2492.61,BAJA,21,432.05,Egreso,2025-07-13,Transaction at Jio Fiber,Transferencia,1887.68,0,Bills
36954.16,8760.81,BAJA,98,1111.76,Egreso,2025-07-21,Transaction at Adidas,Debito,879.51,0,Clothing
42431.96,1385.17,BAJA,75,633.67,Egreso,2025-05-01,Transaction at KFC,Credito,1286.83,7,Food
13821.18,5856.11,MEDIA,39,623.52,Egreso,2025-08-20,Transaction at Spotify,Transferencia,646.66,0,Entertainment
46834.2,2661.44,BAJA,40,126.32,Egreso,2025-04-21,Transaction at 1mg,Transferencia,143.98,0,Healthcare
43174.86,6280.6,ALTA,81,621.06,Egreso,2025-12-26,Transaction at Gaana,Debito,681.09,0,Entertainment
23290.57,4145.04,BAJA,59,350.08,Egreso,2025-11-30,Transaction at Samsung Store,Credito,142335.33,4,Electronics
48744.68,5700.3,BAJA,55,1612.48,Egreso,2025-12-12,Transaction at Airtel,Transferencia,4867.06,0,Bills
22381.67,3514.48,NULA,53,1120.93,Egreso,2025-09-04,Transaction at Dell Exclusive,Transferencia,108503.42,0,Electronics
43693.62,7530.69,ALTA,53,183.74,Egreso,2025-05-02,Transaction at Rapido,Credito,1706.19,6,Transport
8208.21,2647.33,NULA,10,206.63,Egreso,2025-04-11,Transaction at Netflix,Transferencia,576.59,0,Entertainment
42958.63,5117.78,ALTA,37,260.5,Egreso,2025-07-16,Transaction at RedBus,Transferencia,107.32,0,Transport
18402.7,1351.03,BAJA,38,601.55,Egreso,2025-05-15,Transaction at Barbeque Nation,Debito,164.68,0,Food
10959.06,7409.77,ALTA,51,1243.85,Egreso,2025-12-18,Transaction at Metro Rail,Credito,760.93,10,Transport
36140.46,6109.41,BAJA,42,1259.17,Egreso,2025-09-30,Transaction at Vodafone Idea,Transferencia,2807.76,0,Bills
22197.82,5718.25,ALTA,15,534.17,Egreso,2025-07-25,Transaction at Airtel,Debito,4482.73,0,Bills
14844.06,1608.52,BAJA,35,102.78,Egreso,2025-08-27,Transaction at Noise,Transferencia,92164.99,0,Electronics
29407.75,8760.23,MEDIA,34,579.81,Egreso,2025-01-23,Transaction at SonyLiv,Debito,587.47,0,Entertainment
20414.12,5211.89,NULA,33,774.07,Egreso,2025-03-19,Transaction at Airtel,Transferencia,3858.0,0,Bills
6319.61,3749.15,NULA,33,1665.22,Egreso,2025-02-13,Transaction at Ola,Transferencia,66.7,0,Transport
47387.16,6571.96,NULA,7,1828.67,Egreso,2025-04-07,Transaction at Uber,Credito,1814.75,6,Transport
22255.31,8972.42,MEDIA,50,1637.57,Egreso,2025-12-11,Transaction at Gas Agency,Debito,5382.03,0,Bills
20973.07,5278.4,NULA,12,837.7,Egreso,2025-09-08,Transaction at Amazon Prime,Transferencia,169.81,0,Entertainment
27933.03,4016.96,NULA,54,1170.53,Egreso,2025-01-13,Transaction at Metro Rail,Transferencia,1297.2,0,Transport
5190.52,3851.01,BAJA,42,1851.93,Egreso,2025-09-21,Transaction at Levis,Transferencia,4447.13,0,Clothing
37629.61,2181.1,ALTA,27,1502.9,Egreso,2025-07-03,Transaction at Metro Rail,Debito,854.7,0,Transport
19550.71,1063.78,NULA,71,1384.83,Egreso,2025-08-17,Transaction at ACT Fibernet,Transferencia,5309.96,0,Bills
44345.16,4186.88,ALTA,83,345.27,Egreso,2025-12-03,Transaction at Apple Music,Credito,775.61,10,Entertainment
37948.55,7706.23,ALTA,46,1323.47,Egreso,2025-08-26,Transaction at Hotstar,Credito,550.41,9,Entertainment
42470.5,9887.44,BAJA,25,106.82,Egreso,2025-11-12,Transaction at Spencers,Transferencia,2613.92,0,Grocery
41374.6,9111.3,MEDIA,51,240.3,Egreso,2025-06-14,Transaction at Yatra,Debito,9915.56,0,Travel
45778.26,2262.99,NULA,18,1474.88,Egreso,2025-12-25,Transaction at Aha,Transferencia,850.46,0,Entertainment
20652.6,3889.86,ALTA,47,1733.97,Egreso,2025-08-20,Transaction at JioMart,Transferencia,2852.53,0,Grocery
44355.45,3488.81,ALTA,75,151.87,Egreso,2025-10-24,Transaction at Sony Center,Debito,53961.41,0,Electronics
17684.71,9675.72,ALTA,53,445.64,Egreso,2025-09-03,Transaction at Meru Cabs,Transferencia,826.16,0,Transport
39998.83,1648.18,NULA,21,1885.97,Egreso,2025-10-20,Transaction at ACT Fibernet,Debito,5029.87,0,Bills
17782.97,2611.86,BAJA,13,1648.44,Egreso,2025-05-02,Transaction at Kauvery,Credito,12716.61,7,Healthcare
36867.95,7529.88,NULA,96,293.29,Egreso,2025-04-27,Transaction at H&M,Transferencia,7129.58,0,Clothing
14542.44,6853.51,NULA,49,1298.16,Egreso,2025-03-05,Transaction at McDonalds,Transferencia,759.62,0,Food
21084.39,7216.77,ALTA,76,1142.27,Egreso,2025-12-28,Transaction at Snapdeal,Transferencia,358.96,0,Online Shopping
30470.85,3020.28,NULA,56,1484.63,Egreso,2025-03-02,Transaction at BMTC,Transferencia,1509.21,0,Transport
16055.74,5061.19,BAJA,81,1215.16,Egreso,2025-08-03,Transaction at IRCTC,Debito,1859.33,0,Travel
25985.36,6248.29,NULA,36,1654.08,Egreso,2025-06-28,Transaction at SonyLiv,Transferencia,889.59,0,Entertainment
41067.03,7142.2,BAJA,73,1641.05,Egreso,2025-02-09,Transaction at Vivo Store,Debito,66136.49,0,Electronics
21497.02,2113.88,ALTA,49,386.02,Egreso,2025-08-17,Transaction at Water Board,Transferencia,1019.65,0,Bills
25445.88,3326.03,NULA,28,891.34,Egreso,2025-01-16,Transaction at Vivo Store,Transferencia,92748.59,0,Electronics
33946.88,9212.49,MEDIA,49,1755.28,Egreso,2025-01-28,Transaction at Booking.com,Transferencia,25533.41,0,Travel
43848.35,5865.68,MEDIA,46,143.43,Egreso,2025-11-14,Transaction at Air India,Debito,1130.03,0,Travel
46402.68,1834.96,MEDIA,67,671.32,Egreso,2025-06-04,Transaction at Mi Store,Debito,55246.56,0,Electronics
34545.4,4935.77,NULA,76,815.41,Egreso,2025-05-07,Transaction at SonyLiv,Transferencia,859.35,0,Entertainment
19761.82,1958.39,MEDIA,57,740.77,Egreso,2025-01-11,Transaction at Dell Exclusive,Transferencia,14122.69,0,Electronics
6884.23,1712.66,MEDIA,33,1224.9,Egreso,2025-08-28,Transaction at CCD,Transferencia,1060.84,0,Food
5281.17,7370.36,NULA,38,1081.03,Egreso,2025-08-05,Transaction at Max Fashion,Debito,5945.68,0,Clothing
33682.72,6810.97,ALTA,76,1489.45,Egreso,2025-08-30,Transaction at Vivo Store,Transferencia,127722.09,0,Electronics
27828.04,8099.04,MEDIA,0,1371.6,Egreso,2025-04-20,Transaction at Flipkart,Transferencia,2433.45,0,Online Shopping
22608.88,3844.19,ALTA,72,728.8,Egreso,2025-11-28,Transaction at Vodafone Idea,Debito,3175.29,0,Bills
27394.48,8872.47,MEDIA,17,1258.88,Egreso,2025-03-18,Transaction at Paradise Biryani,Debito,483.57,0,Food
6879.52,4204.63,ALTA,10,708.39,Egreso,2025-06-12,Transaction at Apollo Pharmacy,Debito,4264.4,0,Healthcare
37588.94,9750.8,NULA,79,1901.59,Egreso,2025-12-24,Transaction at Yatra,Credito,2658.22,8,Travel
9884.33,7047.56,MEDIA,96,751.11,Egreso,2025-07-18,Transaction at ACT Fibernet,Transferencia,5600.23,0,Bills
9161.51,9309.76,BAJA,27,1297.02,Egreso,2025-09-06,Transaction at Pizza Hut,Transferencia,704.03,0,Food
45707.02,5098.81,MEDIA,13,1819.76,Egreso,2025-07-19,Transaction at Star Bazaar,Credito,1712.0,3,Grocery
